date,trueNum,p_true,rank,brier,observationsUsed
1970-01-10,889,0.0006402830888998241,869,0.9998756594007497,99
1970-01-10,553,0.0008751578999512856,644,0.9993124735138749,1
1970-01-10,876,0.0010777056997116842,414,0.9989416435235293,2
1970-01-10,465,0.0007260875543601314,795,0.9996969842509328,3
1970-01-10,679,0.0012268709418884155,252,0.9986881948915384,4
1970-01-10,591,0.0007938087341072407,636,0.9996034451512477,5
1970-01-10,561,0.001961861642644135,35,0.9972643567517574,6
1970-01-10,727,0.0005982951418232357,939,1.0000608186405577,7
1970-01-10,168,0.0007532333921222815,628,0.9997000565179754,8
1970-01-10,581,0.0022450663087468766,31,0.9967119382240682,9
1970-01-10,809,0.0010575495049504995,267,0.9991573767277718,10
1970-01-10,629,0.0013583974402723267,146,0.9985683915771926,11
1970-01-10,246,0.0005879854963577565,866,1.0001324471985937,12
1970-01-10,766,0.0014798577642452142,129,0.9982970043964284,13
1970-01-10,995,0.0006377725728687262,843,1.0000070345672651,14
1970-01-10,756,0.0012606108374384236,214,0.9987241534842971,15
1970-01-10,228,0.0008335005859815981,450,0.9995900075299414,16
1970-01-11,274,0.0010719113838856382,326,0.9989848554636391,116
1970-01-11,904,0.0012508153004020636,236,0.9985611587129732,1
1970-01-11,451,0.0007883538478598328,606,0.9995655243626741,2
1970-01-11,978,0.0014088367578193864,168,0.9983314858440143,3
1970-01-11,262,0.0008624394550079526,421,0.9994943619309176,4
1970-01-11,871,0.0013864013266998263,161,0.9984521763102674,5
1970-01-11,324,0.0008632288301441351,440,0.9995561214528574,6
1970-01-11,793,0.0005982951418232352,966,1.0000909132052824,7
1970-01-11,612,0.0006674995100921033,812,0.9998965173971162,8
1970-01-11,245,0.000714230910000694,737,0.9997730265186896,9
1970-01-11,935,0.0008700495049504991,521,0.9994524881139104,10
1970-01-11,535,0.0008184989411901535,571,0.9995568099365275,11
1970-01-11,932,0.002184529448273606,19,0.9968212968112775,12
1970-01-11,561,0.0009867205899212219,365,0.9992688191934707,13
1970-01-11,988,0.0008547864617576132,463,0.9995291697094741,14
1970-01-11,650,0.0006206108374384232,854,1.0000009288225435,15
1970-01-11,767,0.0006628132851167831,827,0.9998825401105172,16
1970-01-12,574,0.0010158209982352162,387,0.9990934930254277,133
1970-01-12,538,0.0012508153004020693,135,0.9985611587129732,1
1970-01-12,773,0.0010777056997116822,320,0.9989868206589704,2
1970-01-12,312,0.0007260875543601312,674,0.9997405849286413,3
1970-01-12,212,0.0012268709418884146,131,0.9987250717108597,4
1970-01-12,427,0.0006456605859590922,801,0.9999329207362854,5
1970-01-12,089,0.0006190882051441351,995,0.9999499036267574,6
1970-01-12,639,0.0009036075782164772,491,0.9993452912254511,7
1970-01-12,282,0.0015248383303938862,76,0.9981108925750354,8
1970-01-12,864,0.000641333986250875,890,0.9999198363492807,9
1970-01-12,330,0.000870049504950498,439,0.9994328098960886,10
1970-01-12,939,0.0011424380406394627,312,0.9988924193692963,11
1970-01-12,804,0.0007758141965831514,656,0.999650985065456,12
1970-01-12,007,0.0008223415318132285,592,0.9995493927580219,13
1970-01-12,367,0.0011441383136094625,248,0.9988940143940178,14
1970-01-12,773,0.001369221674876847,157,0.9984541365687504,15
1970-01-12,935,0.0007766048190266594,594,0.9996325194406385,16
1970-01-13,542,0.0010500169836956538,350,0.9990135088538844,150
1970-01-13,784,0.0008751578999512844,743,0.9993124735138749,1
1970-01-13,246,0.001077705699711684,149,0.9989416435235293,2
1970-01-13,020,0.0007260875543601315,959,0.9996969842509328,3
1970-01-13,562,0.001226870941888412,184,0.9986881948915384,4
1970-01-13,838,0.0006456605859590926,945,0.999900183680822,5
1970-01-13,716,0.000985299142644135,371,0.9991900529503138,6
1970-01-13,998,0.0007000659539543164,880,0.9997778157833499,7
1970-01-13,480,0.00083896727415246,527,0.9994828898478815,8
1970-01-13,501,0.0007142309100006931,745,0.9997322968313491,9
1970-01-13,096,0.0012450495049505022,251,0.9986647628663856,10
1970-01-13,746,0.002438194438436682,14,0.9963002123421996,11
1970-01-13,021,0.0010575572469212423,351,0.9991237802198548,12
1970-01-13,492,0.0012332891770832203,214,0.9987750329409311,13
1970-01-13,900,0.0009271244247205752,429,0.9993992030377281,14
1970-01-13,961,0.0010686108374384235,292,0.9991071441330459,15
1970-01-13,935,0.0007197090520717217,684,0.9998050182541733,16
1970-01-14,555,0.0011736837053367964,240,0.9987621755481078,167
1970-01-14,324,0.0008751578999512844,456,0.9993124735138749,1
1970-01-14,769,0.0007883538478598338,784,0.999520347227233,2
1970-01-14,528,0.0014088367578193918,109,0.998292275319037,3
1970-01-14,632,0.0006802237115677213,847,0.999818366171501,4
1970-01-14,247,0.0006456605859590934,865,0.9998659725144317,5
1970-01-14,200,0.0007411585176441351,637,0.9996496919762806,6
1970-01-14,769,0.001807215156432953,20,0.9975129379497494,7
1970-01-14,398,0.0008389672741524599,518,0.9994836371032307,8
1970-01-14,448,0.0009329216812501483,403,0.9992959843825358,9
1970-01-14,974,0.0006200495049504959,927,0.999934614400549,10
1970-01-14,860,0.000818498941190156,655,0.9995089046527298,11
1970-01-14,311,0.0006349426714141052,893,0.9998770634435213,12
1970-01-14,046,0.0006168677091782334,953,0.9998967089494665,13
1970-01-14,002,0.0007824484987946495,780,0.9995477508924566,14
1970-01-14,709,0.0013566108374384231,117,0.998391773077398,15
1970-01-14,740,0.0018576243911704842,31,0.9974104507598012,16
1970-01-15,099,0.0008320826201895035,650,0.9994428329980859,184
1970-01-15,832,0.0008751578999512822,868,0.9993124735138749,1
1970-01-15,922,0.0010777056997116822,397,0.9989416435235293,2
1970-01-15,425,0.0009536706221798848,323,0.9992418181152933,3
1970-01-15,864,0.0008624394550079515,591,0.9994539346846205,4
1970-01-15,116,0.0006456605859590927,794,0.9998994466253586,5
1970-01-15,997,0.000985299142644135,459,0.9991894462390191,6
1970-01-15,123,0.0011071492024786402,190,0.9989634471595642,7
1970-01-15,120,0.0015248383303938882,76,0.9981554416843708,8
1970-01-15,523,0.0012245093762494213,194,0.9988114431197818,9
1970-01-15,727,0.0012450495049505014,193,0.9988093723960886,10
1970-01-15,278,0.0005485496916490684,978,1.0002392327220104,11
1970-01-15,688,0.0005879854963577568,983,1.000090755123442,12
1970-01-15,458,0.0007401520027592315,699,0.9997436345787472,13
1970-01-16,065,0.0015478107451004103,65,0.9980104540258744,198
1970-01-16,878,0.000875157899951282,900,0.9993124735138749,1
1970-01-16,974,0.0010777056997116822,417,0.9989416435235293,2
1970-01-16,244,0.0009536706221798852,267,0.9992418181152933,3
1970-01-16,593,0.000680223711567721,899,0.999818366171501,4
1970-01-16,245,0.0016826976229961294,44,0.9977918984403576,5
1970-01-16,874,0.002694283517644135,20,0.9958303073919107,6
1970-01-16,929,0.0007000659539543156,766,0.9999183757160622,7
1970-01-16,876,0.0015248383303938851,125,0.998235231274977,8
1970-01-16,089,0.000787127833750511,611,0.9997694227890817,9
1970-01-16,460,0.0006200495049504961,837,1.0000771632376728,10
1970-01-16,610,0.0006025395415572857,907,1.0000630066800793,11
1970-01-16,153,0.0005879854963577564,896,1.0000486995148081,12
1970-01-16,280,0.0012332891770832207,192,0.9987182066819618,13
1970-01-16,643,0.001144138313609463,250,0.9989114737996667,14
1970-01-16,727,0.0005566108374384235,980,1.0000944648666814,15
1970-01-16,987,0.0010041878868464124,379,0.9991578668202448,16
1970-01-17,210,0.0008785733882030181,562,0.9993432666851119,215
1970-01-17,272,0.0012508153004020636,102,0.9985611587129732,1
1970-01-17,720,0.0010777056997116814,307,0.9989868206589704,2
1970-01-17,053,0.0007260875543601302,970,0.9997405849286413,3
1970-01-17,965,0.0006802237115677207,982,0.999818366171501,4
1970-01-17,139,0.000645660585959093,832,0.9998659725144318,5
1970-01-17,505,0.0007411585176441351,705,0.9996496919762806,6
1970-01-17,570,0.0017177740752651162,66,0.997691820112085,7
1970-01-17,768,0.0008389672741524607,557,0.9995042760664699,8
1970-01-17,533,0.0013703032237490577,149,0.9984411334091235,9
1970-01-17,400,0.0009950495049504985,335,0.9992210756757915,10
1970-01-17,615,0.0008184989411901566,535,0.9995911037029839,11
1970-01-17,927,0.0006818998464704541,782,0.9998561076823238,12
1970-01-17,696,0.0005757729446512345,958,1.0000450640554386,13
1970-01-17,960,0.002120700813609458,38,0.996918105432557,14
1970-01-17,753,0.0010686108374384222,343,0.9990683412823661,15
1970-01-18,637,0.0007802400788474163,735,0.9995428179341779,231
1970-01-18,904,0.0008751578999512851,843,0.9993124735138749,1
1970-01-18,782,0.0007883538478598342,859,0.999520347227233,2
1970-01-18,001,0.0009536706221798878,617,0.999202607590316,3
1970-01-18,469,0.0006802237115677203,904,0.9997814893521797,4
1970-01-18,729,0.0010901050304035391,310,0.9989459798849863,5
1970-01-18,408,0.001229439767644135,169,0.9987009223045011,6
1970-01-18,474,0.0011071492024786376,252,0.9989878778352531,7
1970-01-18,890,0.0005817656280619247,997,1.0000671346266325,8
1970-01-18,071,0.0010787155287497866,372,0.9990238753189016,9
1970-01-18,752,0.0008700495049504989,537,0.9994525499950986,10
1970-01-18,420,0.0013583974402723276,144,0.9984768392031714,11
1970-01-18,080,0.0013393002972593346,189,0.9985410283785224,12
1970-01-18,706,0.0011510996480292228,232,0.9989365745191037,13
1970-01-18,851,0.0009271244247205763,379,0.9994075261318035,14
1970-01-18,716,0.0008126108374384231,512,0.9996290347926715,15
1970-01-19,176,0.0008760252462507226,563,0.9993498859603702,247
1970-01-19,844,0.0008751578999512819,798,0.9993124735138749,1
1970-01-19,000,0.000788353847859833,937,0.999520347227233,2
1970-01-19,754,0.0009536706221798832,500,0.999202607590316,3
1970-01-19,065,0.0008624394550079508,731,0.9994170578652992,4
1970-01-19,485,0.0007938087341072409,621,0.9995693813959501,5
1970-01-19,110,0.000985299142644135,271,0.9991874154151579,6
1970-01-19,750,0.0017177740752651162,82,0.9977387920536519,7
1970-01-19,155,0.002810846560846565,8,0.9956060399919506,8
1970-01-19,920,0.0007871278337505114,613,0.999740841049441,9
1970-01-19,770,0.0023700495049505223,38,0.9965661174455935,10
1970-01-19,755,0.003949910235866772,7,0.9934738064017089,11
1970-01-19,814,0.0010575572469212434,249,0.999364445137135,12
1970-01-19,817,0.000863436296340229,390,0.999731601751849,13
1970-01-19,148,0.000782448498794651,451,0.9998756932532695,14
1970-01-19,677,0.0006846108374384242,628,1.000047217456238,15
1970-01-20,754,0.0016236565791523895,52,0.9978599275426697,263
1970-01-20,535,0.0008751578999512853,627,0.9993124735138749,1
1970-01-20,404,0.001077705699711684,201,0.9989416435235293,2
1970-01-20,315,0.0009536706221798842,294,0.9992418181152933,3
1970-01-20,787,0.0008624394550079519,606,0.9994506498782622,4
1970-01-20,216,0.0007938087341072402,497,0.9996004851365066,5
1970-01-20,969,0.0006190882051441351,958,0.9999496609422396,6
1970-01-20,416,0.0017177740752651223,57,0.9977167561046167,7
1970-01-20,237,0.001181902802273173,197,0.9988440050499587,8
1970-01-20,356,0.0013703032237490545,127,0.998484503118879,9
1970-01-20,919,0.0014950495049504983,141,0.9982624509851975,10
1970-01-20,753,0.0009804684909148103,369,0.9993256990048514,11
1970-01-20,790,0.0006818998464704537,687,0.9999276233080789,12
1970-01-20,440,0.0007401520027592318,593,0.999792780451152,13
1970-01-20,976,0.0009271244247205782,441,0.9993985609848024,14
1970-01-20,616,0.0012926108374384244,176,0.9986725166448882,15
1970-01-21,950,0.0012109177130243077,220,0.9986871742293947,279
1970-01-21,150,0.002002130101303643,2,0.9970585291111701,1
1970-01-21,542,0.0007883538478598314,633,0.999617214962955,2
1970-01-21,906,0.0009536706221798829,477,0.9992858725977232,3
1970-01-21,065,0.0006802237115677214,976,0.999859337887151,4
1970-01-21,907,0.0013864013266998286,146,0.9984187021993405,5
1970-01-21,857,0.001229439767644135,233,0.998790303913028,6
1970-01-21,509,0.0011071492024786367,248,0.9990744178443943,7
1970-01-21,610,0.0007532333921222818,625,0.9997998588713881,8
1970-01-21,649,0.0010787155287497845,257,0.9991363612031026,9
1970-01-21,120,0.0009950495049504985,288,0.999304089289653,10
1970-01-21,208,0.0007105192413737209,584,0.9998863245984069,11
1970-01-21,197,0.0009166857217521968,383,0.9994574230434045,12
1970-01-21,337,0.0006579624737052322,724,0.9999749844669968,13
1970-01-21,057,0.001939855906202052,76,0.9973872989841198,14
1970-01-21,028,0.0008766108374384236,469,0.999556263682839,15
1970-01-22,251,0.0008083031255367266,659,0.9994922411565867,295
1970-01-22,353,0.0012508153004020634,135,0.9985611587129732,1
1970-01-22,026,0.0007883538478598328,949,0.9995655243626741,2
1970-01-22,750,0.0011812536899996296,203,0.9987866519796538,3
1970-01-22,385,0.0008624394550079515,417,0.999484241891225,4
1970-01-22,165,0.0007938087341072399,444,0.999631588877063,5
1970-01-22,651,0.001473580392644135,113,0.9982687120799779,6
1970-01-22,270,0.0009036075782164754,375,0.9994703754415839,7
1970-01-22,869,0.0006674995100921025,833,0.9999431634416173,8
1970-01-22,545,0.000714230910000693,733,0.9998121622493111,9
1970-01-22,505,0.0009950495049505016,320,0.999236105069356,10
1970-01-22,617,0.0006025395415572862,902,1.0000381268249592,11
1970-01-22,706,0.0008697285466958493,479,0.9994652919327011,12
1970-01-22,887,0.0008223415318132315,572,0.9995514059667722,13
1970-01-22,957,0.001035631369165023,385,0.9991126780022297,14
1970-01-22,775,0.0014526108374384198,121,0.9982967380230952,15
1970-01-23,380,0.0006404570127631966,913,0.9998321095124549,311
1970-01-23,247,0.0008751578999512819,395,0.9993124735138749,1
1970-01-23,915,0.0007883538478598328,885,0.999520347227233,2
1970-01-23,547,0.0014088367578193877,135,0.998292275319037,3
1970-01-23,542,0.0015913024287688765,83,0.9979965717166673,4
1970-01-23,994,0.0007938087341072397,712,0.9996718674840281,5
1970-01-23,251,0.0007411585176441351,581,0.9997666237285102,6
1970-01-23,460,0.0007000659539543159,699,0.9998301666288301,7
1970-01-23,562,0.0015248383303938856,122,0.9981584742075349,8
1970-01-23,158,0.0006413339862508746,764,0.9999652462726561,9
1970-01-23,226,0.0006825495049504959,725,0.9998471895371778,10
1970-01-23,439,0.0006025395415572858,882,0.9999889050485558,11
1970-01-23,241,0.001996700748048223,27,0.9971659039273598,12
1970-01-23,572,0.0009867205899212273,398,0.999236089983262,13
1970-01-23,432,0.0013611522024983519,159,0.9985001912174227,14
1970-01-23,144,0.0011326108374384199,224,0.9989780456786617,15
1970-01-24,639,0.001116030565407954,303,0.9988810378261361,327
1970-01-24,060,0.0008751578999512851,965,0.9993124735138749,1
1970-01-24,652,0.0010777056997116822,298,0.9989416435235293,2
1970-01-24,458,0.0009536706221798835,375,0.9992418181152933,3
1970-01-24,681,0.0010446551984481835,313,0.9990895031977401,4
1970-01-24,287,0.0007938087341072412,500,0.9996315888770629,5
1970-01-24,098,0.000985299142644135,471,0.9992434907065735,6
1970-01-24,275,0.0007000659539543154,674,0.9998271824515705,7
1970-01-24,496,0.0008389672741524607,508,0.9995245565901512,8
1970-01-24,016,0.0009329216812501477,508,0.9993314109970567,9
1970-01-24,522,0.000620049504950496,871,0.9999639881139104,10
1970-01-24,411,0.001142438040639463,243,0.9988885108205087,11
1970-01-24,464,0.0008697285466958485,462,0.9994469956146639,12
1970-01-24,455,0.0017264263514072142,79,0.9977356709614194,13
1970-01-24,923,0.0005654346099057636,984,1.0000949296187644,14
1970-01-24,960,0.0008766108374384221,491,0.9994309070858735,15
1970-01-25,494,0.0007659627886033779,728,0.9995778310640967,343
1970-01-25,801,0.0008751578999512827,759,0.9993124735138749,1
1970-01-25,210,0.0007883538478598338,553,0.999520347227233,2
1970-01-25,949,0.0007260875543601314,923,0.9996577737259554,3
1970-01-25,842,0.001226870941888412,261,0.9986546028785754,4
1970-01-25,287,0.0007938087341072409,534,0.9995696762181354,5
1970-01-25,427,0.000985299142644135,325,0.9991874154151579,6
1970-01-25,254,0.001107149202478638,205,0.9989615746793588,7
1970-01-25,575,0.0005817656280619244,962,1.0000389598823323,8
1970-01-25,137,0.0007142309100006946,758,0.9997294656221847,9
1970-01-25,962,0.0007450495049504984,789,0.9996622653416332,10
1970-01-25,048,0.0006565293914655036,892,0.9998278991816274,11
1970-01-25,015,0.0008697285466958486,604,0.9993912415428987,12
1970-01-25,789,0.0006579624737052331,942,0.9998125184011524,13
1970-01-25,084,0.0014696591469427903,94,0.9981724622744085,14
1970-01-25,879,0.0010686108374384218,320,0.9989998136688882,15
1970-01-26,885,0.0008404969848848124,640,0.9994288765767275,359
1970-01-26,802,0.0012508153004020717,157,0.9985611587129732,1
1970-01-26,249,0.0007883538478598332,520,0.9995655243626741,2
1970-01-26,904,0.0009536706221798832,528,0.9992418181152933,3
1970-01-26,787,0.0008624394550079525,619,0.9994539346846206,4
1970-01-26,503,0.0009419568822553901,383,0.9993044836623955,5
1970-01-26,412,0.0007411585176441351,639,0.9997281914119481,6
1970-01-26,431,0.000700065953954316,738,0.9997999163857878,7
1970-01-26,230,0.0008389672741524604,453,0.9995039358526523,8
1970-01-26,499,0.0009329216812501494,429,0.9993125765163641,9
1970-01-26,956,0.0006200495049504964,933,0.9999498117525243,10
1970-01-26,920,0.0008184989411901558,627,0.9995216482033772,11
1970-01-26,960,0.0010575572469212436,395,0.9990425205162718,12
1970-01-26,939,0.0023428478193121952,19,0.9964925147598516,13
1970-01-26,907,0.002229207758053899,34,0.9967733631834556,14
1970-01-27,824,0.0009283349291514416,506,0.9992593284923211,374
1970-01-27,716,0.0008751578999512851,772,0.9993124735138749,1
1970-01-27,415,0.0010777056997116844,207,0.9989416435235293,2
1970-01-27,447,0.0009536706221798848,335,0.9992418181152933,3
1970-01-27,099,0.000680223711567721,1000,0.999818366171501,4
1970-01-27,899,0.001682697622996129,71,0.9977918984403576,5
1970-01-27,809,0.001595650705144135,91,0.9980269663056159,6
1970-01-27,705,0.0013106908267407971,135,0.9986663239621845,7
1970-01-27,063,0.0006674995100921023,839,0.9999750311859066,8
1970-01-27,621,0.0006413339862508748,850,0.9999865337706652,9
1970-01-27,570,0.0005575495049504957,983,1.0001167133614353,10
1970-01-27,134,0.0006025395415572855,872,0.9999736586826659,11
1970-01-27,932,0.0005879854963577565,971,0.9999714639888216,12
1970-01-27,045,0.0012332891770832203,271,0.9986514663327354,13
1970-01-27,184,0.000710110535831687,719,0.999716326651084,14
1970-01-28,276,0.0008965794612253765,566,0.999322980572517,389
1970-01-28,368,0.0008751578999512816,414,0.9993124735138749,1
1970-01-28,982,0.0007883538478598327,923,0.999520347227233,2
1970-01-28,463,0.0009536706221798839,377,0.999202607590316,3
1970-01-28,132,0.000862439455007952,353,0.9994170578652992,4
1970-01-28,169,0.0013864013266998284,96,0.9983841962107649,5
1970-01-28,096,0.0007411585176441351,848,0.9997335558299779,6
1970-01-28,554,0.0005982951418232349,923,1.0000053838298268,7
1970-01-28,991,0.0008389672741524617,670,0.9994822944737006,8
1970-01-28,941,0.0009329216812501481,498,0.9992945540553331,9
1970-01-28,640,0.0006200495049504963,899,0.9999335054406431,10
1970-01-28,266,0.0017903162395380692,36,0.997564407060197,11
1970-01-28,518,0.0006818998464704535,768,0.9998263604430738,12
1970-01-28,412,0.0009867205899212255,369,0.9991956800597359,13
1970-01-28,059,0.0007824484987946508,674,0.999607270171757,14
1970-01-28,167,0.0009726108374384233,420,0.9992139412596666,15
1970-01-29,440,0.0014338588255747894,108,0.9982447506330839,405
1970-01-29,721,0.0008751578999512824,695,0.9993124735138749,1
1970-01-29,476,0.0010777056997116835,245,0.9989416435235293,2
1970-01-29,579,0.0009536706221798838,385,0.9992418181152933,3
1970-01-29,899,0.000862439455007952,626,0.9994539346846206,4
1970-01-29,652,0.0006456605859590934,911,0.9998994466253586,5
1970-01-29,765,0.0007411585176441351,763,0.9996777274890191,6
1970-01-29,982,0.0007000659539543163,874,0.9997521723472383,7
1970-01-29,046,0.0008389672741524606,680,0.9994613335223842,8
1970-01-29,423,0.00093292168125015,416,0.9992761827898724,9
1970-01-29,249,0.0010575495049505008,296,0.9990406366287619,10
1970-01-29,666,0.0011424380406394592,254,0.9988928542521981,11
1970-01-29,998,0.000681899846470454,832,0.9998272554717101,12
1970-01-29,032,0.0007401520027592316,762,0.9996891481615228,13
1970-01-29,175,0.0007101105358316878,704,0.9997391806513044,14
1970-01-30,027,0.0009727184088848934,462,0.9991688651743069,420
1970-01-30,478,0.0008751578999512818,576,0.9993124735138749,1
1970-01-30,257,0.001077705699711682,153,0.9989416435235293,2
1970-01-30,253,0.0014088367578193833,79,0.9983314858440143,3
1970-01-30,374,0.0008624394550079519,412,0.9994949064002705,4
1970-01-30,654,0.0013864013266998228,161,0.998451881488082,5
1970-01-30,342,0.0007411585176441351,563,0.9997964473805918,6
1970-01-30,857,0.0017177740752651188,94,0.9978223660905167,7
1970-01-30,035,0.000667499510092103,863,0.9999953841625305,8
1970-01-30,900,0.000568437062501057,981,1.0001531093892497,9
1970-01-30,948,0.0009950495049505033,400,0.9992389064307421,10
1970-01-30,974,0.001952285789262731,59,0.9973234232019922,11
1970-01-30,376,0.0010575572469212428,284,0.9991574066834774,12
1970-01-30,229,0.0007401520027592295,588,0.999805842316688,13
1970-01-30,622,0.0009271244247205749,376,0.9994101446896704,14
1970-01-31,524,0.0009532586509611182,484,0.9992074436246305,435
1970-01-31,595,0.0012508153004020693,177,0.9985611587129732,1
1970-01-31,136,0.000788353847859833,445,0.9995655243626741,2
1970-01-31,794,0.0014088367578193872,145,0.9983314858440143,3
